timestamp,open,high,low,close,volume
1785484800,312.35,314.12,308.6,309.66,458445
1785485700,309.74,310.22,308.11,308.4,80633
1785486600,308.59,310.53,308.41,310.4,49548
1785487500,310.31,310.6,309.05,309.53,55718
1785488400,309.54,310.47,308.8,310.39,84253
1785489300,310.0,310.37,309.41,309.5,51617
1785490200,309.5,309.89,308.69,309.75,45986
1785491100,309.85,309.9,308.69,309.0,52372
1785492000,309.0,309.72,308.68,309.18,54817
1785492900,309.08,309.88,308.86,309.01,45486
1785493800,309.21,309.9,308.15,308.99,102622
1785494700,309.16,309.16,307.36,308.36,133328
1785495600,308.54,309.28,306.88,307.35,345580
1785496500,307.2,307.8,306.33,307.5,213753
1785497400,307.49,308.25,306.52,307.7,160609
1785498300,307.77,308.52,307.59,308.01,265762
1785499200,308.0,308.5,307.04,307.27,511938
1785500100,307.15,308.29,307.09,308.0,284011
1785501000,308.0,308.09,306.5,307.22,544682
1785501900,307.22,308.73,306.56,308.34,411077
1785502800,308.29,308.38,306.8,307.0,280664
1785503700,307.0,307.64,303.45,304.7,1614406
1785504600,304.81,306.9,300.32,304.79,20337647
1785505500,304.78,306.45,302.52,302.79,7292808
1785506400,302.79,303.32,301.35,302.14,5602915
1785507300,302.14,303.57,301.65,302.74,3131530
1785508200,302.75,303.0,301.7,302.44,2406491
1785509100,302.42,303.2,301.95,303.16,2628901
1785510000,303.16,303.24,302.32,303.0,2710478
1785510900,303.0,304.25,301.64,301.73,3151082
1785511800,301.73,302.82,301.44,301.95,3053202
1785512700,301.95,302.36,300.38,301.3,3049100
1785513600,301.29,302.14,300.9,302.12,1560911
1785514500,302.11,302.34,300.47,300.54,2193971
1785515400,300.56,301.01,300.0,300.37,2821799
1785516300,300.36,301.55,300.24,300.86,1880971
1785517200,300.86,301.83,300.86,301.52,1624626
1785518100,301.51,301.82,301.04,301.2,1486375
1785519000,301.2,301.72,301.1,301.31,1313461
1785519900,301.31,301.43,300.5,300.64,4591567
1785520800,300.64,302.1,300.6,302.0,2192785
1785521700,302.0,302.42,301.61,301.73,1477920
1785522600,301.76,302.35,301.75,302.32,1662692
1785523500,302.31,303.0,302.04,302.83,2079595
1785524400,302.83,304.87,302.78,304.58,3455679
1785525300,304.58,305.71,304.53,305.65,4653765
1785526200,305.65,306.62,305.02,306.54,4815113
1785527100,306.54,310.69,306.13,309.03,15827822
1785528000,309.22,310.19,308.28,309.14,2762159
1785528900,309.14,309.19,308.62,308.66,114270
1785529800,308.66,308.91,308.05,308.06,183082
1785530700,308.06,308.18,306.69,306.69,114353
1785531600,306.91,307.2,306.52,306.9,100337
1785532500,306.88,307.08,306.26,306.41,73198
1785533400,306.41,306.54,306.3,306.45,59369
1785534300,306.48,306.6,306.45,306.5,29595
1785535200,306.51,307.14,306.51,307.05,23714
1785536100,307.08,307.1,306.75,306.89,21627
1785537000,306.91,307.35,306.91,307.06,41282
1785537900,307.1,307.35,307.0,307.29,13540
1785538800,307.27,307.7,307.2,307.64,18545
1785539700,307.6,307.8,307.31,307.73,17221
1785540600,307.72,307.8,307.51,307.71,20900
1785541500,307.75,307.75,307.18,307.36,30367
1785744000,309.0,309.11,307.65,307.66,118488
1785744900,307.7,308.0,307.39,307.76,32367
1785745800,307.97,308.01,307.67,307.84,13265
1785746700,307.8,308.0,307.8,307.9,6806
1785747600,307.96,308.01,307.91,308.0,8952
1785748500,307.95,308.02,307.9,307.92,11504
1785749400,307.93,308.03,307.86,307.86,14464
1785750300,307.86,308.48,307.83,308.35,13111
1785751200,308.38,309.81,308.34,309.5,45082
1785752100,309.5,310.24,309.04,309.85,53353
1785753000,309.87,310.61,309.79,310.42,69035
1785753900,310.42,310.59,309.49,309.67,62240
1785754800,309.7,310.24,309.65,309.96,92756
1785755700,309.96,310.94,309.85,310.79,111381
1785756600,310.8,311.61,310.8,311.6,120053
1785757500,311.62,311.99,311.1,311.7,151640
1785758400,311.7,312.75,311.26,311.32,147619
1785759300,311.32,311.63,310.99,311.5,86971
1785760200,311.43,311.61,310.6,310.8,83385
1785761100,310.7,311.15,310.51,310.6,83283
1785762000,310.6,310.89,310.07,310.35,99208
1785762900,310.48,310.8,308.83,309.73,172725
1785763800,309.58,311.8,305.17,306.13,5759557
1785764700,306.13,308.31,305.55,305.92,2887018
1785765600,305.91,306.67,304.34,306.51,3141614
1785766500,306.5,307.22,305.51,305.56,1773813
1785767400,305.55,306.18,305.25,305.75,1967862
1785768300,305.75,306.44,305.02,305.35,2224162
1785769200,305.35,305.67,304.6,305.16,2548799
1785770100,305.15,305.8,303.9,304.21,2771487
1785771000,304.21,304.39,303.11,303.16,2111143
1785771900,303.17,303.79,302.56,303.77,1694740
1785772800,303.77,305.04,303.73,304.04,2184424
1785773700,304.05,306.36,304.04,306.36,2027339
1785774600,306.35,307.18,306.05,306.66,2191878
1785775500,306.67,306.77,305.9,306.61,1459788
1785776400,306.61,307.07,306.37,306.7,1481214
1785777300,306.7,307.54,306.67,307.23,1766129
1785778200,307.23,307.23,306.19,306.79,1144097
1785779100,306.78,306.79,305.53,306.07,1278445
1785780000,306.07,306.44,305.83,305.99,1333198
1785780900,305.99,306.39,305.5,305.52,991210
1785781800,305.53,305.85,305.02,305.08,1344354
1785782700,305.08,305.57,304.9,305.21,1323478
1785783600,305.21,305.97,305.14,305.9,1376795
1785784500,305.9,305.95,304.8,305.05,1584296
1785785400,305.05,305.08,304.45,304.82,1758180
1785786300,304.82,304.98,302.68,303.27,8427590
1785787200,303.27,303.57,303.02,303.57,2210444
1785788100,303.57,303.72,303.42,303.46,1615553
1785789000,303.46,303.54,303.3,303.48,89785
1785789900,303.48,303.58,303.42,303.5,40763
1785790800,303.5,303.7,303.5,303.65,37199
1785791700,303.7,303.85,303.68,303.84,29848
1785792600,303.85,303.93,303.7,303.71,43185
1785793500,303.7,303.82,303.7,303.81,23971
1785794400,303.82,303.83,303.5,303.51,26824
1785795300,303.51,303.65,303.5,303.6,23996
1785796200,303.61,303.75,303.61,303.65,23811
1785797100,303.7,303.77,303.54,303.77,27522
1785798000,303.75,303.79,303.66,303.74,27864
1785798900,303.75,303.88,303.75,303.87,28477
1785799800,303.85,303.88,303.6,303.6,41262
1785800700,303.63,303.68,303.5,303.54,47023
1785830400,304.1,304.8,303.3,303.55,194876
1785831300,303.55,303.8,303.3,303.36,21316
1785832200,303.32,303.58,303.25,303.4,15557
1785833100,303.4,303.6,303.4,303.49,7137
1785834000,303.6,303.69,303.37,303.69,9863
1785834900,303.66,303.95,303.65,303.94,11139
1785835800,303.94,303.96,303.8,303.93,9586
1785836700,303.91,304.19,303.9,304.1,18157
1785837600,304.12,304.59,304.05,304.1,18537
1785838500,304.07,304.1,303.4,303.56,26826
1785839400,303.53,303.8,303.0,303.27,35628
1785840300,303.2,303.24,302.45,302.85,37521
1785841200,302.88,303.0,302.05,302.25,118678
1785842100,302.34,302.97,302.11,302.81,72192
1785843000,302.8,303.3,302.5,302.99,53741
1785843900,303.0,303.12,302.35,302.5,80991
1785844800,302.53,303.03,302.5,302.59,67940
1785845700,302.64,302.79,302.41,302.77,48211
1785846600,302.75,303.0,302.69,302.88,41153
1785847500,302.9,303.0,302.5,302.57,66623
1785848400,302.65,302.86,302.19,302.42,86821
1785849300,302.38,303.84,302.25,302.76,150816
1785850200,302.73,304.49,301.32,303.81,5888231
1785851100,303.8,305.4,303.68,305.3,3061340
1785852000,305.29,305.87,304.41,305.75,2116708
1785852900,305.76,307.14,305.7,306.81,2587726
1785853800,306.86,306.9,305.23,305.48,1758591
1785854700,305.48,306.51,305.4,306.24,1547527
1785855600,306.25,306.5,305.84,306.24,1263221
1785856500,306.26,306.57,305.6,305.67,1186354
1785857400,305.67,306.73,305.49,306.26,1046662
1785858300,306.26,306.67,306.09,306.35,1191088
1785859200,306.34,306.45,305.67,306.35,1086455
1785860100,306.35,306.72,305.82,306.5,950974
1785861000,306.5,307.84,306.34,307.76,1353052
1785861900,307.74,308.6,307.42,308.25,1736590
1785862800,308.23,310.42,308.2,310.12,2093168
1785863700,310.13,310.25,308.86,308.9,1387109
1785864600,308.9,309.61,308.66,309.58,1124146
1785865500,309.57,310.13,309.33,309.36,1258038
1785866400,309.34,310.1,309.25,310.03,1707533
1785867300,310.02,310.12,309.2,309.32,965817
1785868200,309.31,309.5,308.64,308.8,868373
1785869100,308.82,309.29,308.47,308.52,1002455
1785870000,308.52,308.88,308.25,308.72,1312422
1785870900,308.73,309.8,308.57,309.58,1502056
1785871800,309.58,310.29,309.51,310.27,1598293
1785872700,310.26,310.42,308.88,309.38,4113650
1785873600,309.4,309.95,308.63,309.38,3150380
1785874500,309.34,310.82,309.3,310.2,144206
1785875400,310.25,311.09,309.38,310.58,445382
1785876300,310.58,311.66,310.5,311.1,364181
1785877200,311.1,311.13,310.21,310.55,41409
1785878100,310.45,310.9,310.45,310.75,17605
1785879000,310.75,310.75,310.17,310.17,17983
1785879900,310.21,310.26,310.12,310.12,10363
1785880800,310.05,310.72,310.05,310.68,16933
1785881700,310.44,310.67,310.4,310.45,9968
1785882600,310.4,310.65,310.4,310.5,10956
1785883500,310.51,310.54,310.27,310.53,8231
1785884400,310.37,310.85,310.37,310.67,14269
1785885300,310.81,310.96,310.42,310.42,11917
1785886200,310.54,310.55,310.05,310.4,19734
1785887100,310.45,310.7,310.05,310.57,12735
1785916800,312.0,312.0,310.5,310.71,96175
1785917700,310.7,311.8,310.7,311.58,21715
1785918600,311.69,313.38,311.61,312.88,47360
1785919500,312.75,312.8,311.81,311.84,21408
1785920400,311.81,312.5,311.76,312.15,9534
1785921300,312.2,313.58,312.05,312.82,35247
1785922200,312.94,312.94,312.0,312.09,18341
1785923100,312.11,312.48,311.75,311.75,14976
1785924000,311.82,312.24,311.61,312.18,14278
1785924900,312.08,312.15,311.35,311.37,16987
1785925800,311.37,311.7,311.3,311.35,9664
1785926700,311.4,312.05,311.31,311.39,18518
1785927600,311.32,311.85,310.03,310.52,69169
1785928500,310.56,310.78,310.34,310.39,16871
1785929400,310.45,310.75,307.46,307.46,127621
1785930300,307.12,308.55,305.11,307.73,233358
1785931200,307.84,310.15,306.6,308.2,119452
1785932100,308.29,308.8,308.15,308.4,36817
1785933000,308.4,309.0,308.18,308.92,64694
1785933900,308.8,309.01,307.73,308.3,67478
1785934800,308.45,310.45,308.3,310.3,105282
1785935700,310.31,310.85,308.55,309.18,136001
1785936600,309.36,309.38,305.67,308.16,4342839
1785937500,308.17,308.24,306.88,308.0,1844944
1785938400,307.98,308.5,307.35,308.42,1477147
1785939300,308.4,309.05,306.72,306.73,1572201
1785940200,306.7,308.88,306.27,308.85,1759327
1785941100,308.85,311.36,308.83,311.32,2347107
1785942000,311.34,311.71,310.52,310.52,1724190
1785942900,310.51,310.61,308.42,308.6,1582661
1785943800,308.6,309.0,308.14,308.26,950583
1785944700,308.26,308.52,307.8,307.97,1127757
1785945600,307.97,309.45,307.97,309.1,1236924
1785946500,309.1,309.33,308.6,308.64,615360
1785947400,308.63,309.34,308.45,309.29,804106
1785948300,309.29,309.34,308.75,308.83,568773
1785949200,308.83,309.77,308.82,309.72,639554
1785950100,309.71,309.98,309.58,309.74,585933
1785951000,309.75,310.22,309.42,309.62,738762
1785951900,309.62,309.62,308.74,308.92,607734
1785952800,308.92,308.96,308.32,308.51,614230
1785953700,308.52,308.67,308.08,308.19,695932
1785954600,308.21,308.74,308.08,308.62,1433374
1785955500,308.62,309.12,308.49,308.96,603801
1785956400,308.95,309.14,308.7,308.9,1056415
1785957300,308.92,309.88,308.92,309.62,955970
1785958200,309.61,310.06,309.39,309.92,1218636
1785959100,309.92,311.56,309.81,310.92,4908497
1785960000,311.0,312.18,310.5,312.08,722009
1785960900,312.08,312.72,311.0,311.6,197164
1785961800,311.61,311.85,311.0,311.65,55575
1785962700,311.75,312.0,311.45,311.52,42848
1785963600,311.45,311.75,311.41,311.41,24543
1785964500,311.33,312.0,311.23,311.94,21633
1785965400,311.95,312.15,311.68,312.0,1644026
1785966300,312.0,312.16,311.88,312.09,11444
1785967200,312.14,312.85,312.12,312.5,41404
1785968100,312.5,312.84,312.48,312.66,27985
1785969000,312.69,313.43,312.67,312.98,35952
1785969900,312.93,313.26,312.56,312.69,25236
1785970800,312.6,312.8,312.48,312.58,12167
1785971700,312.55,313.03,312.5,312.89,18947
1785972600,312.9,312.9,312.2,312.58,21948
1785973500,312.5,312.6,312.21,312.5,8713
1786003200,313.87,314.2,312.47,314.15,123617
1786004100,314.17,314.54,314.03,314.54,21031
1786005000,314.52,314.52,313.88,314.02,25848
1786005900,313.91,314.19,313.7,313.88,16807
1786006800,313.88,314.2,313.39,314.16,19213
1786007700,314.18,314.39,314.06,314.15,11108
1786008600,314.16,314.25,314.04,314.25,7022
1786009500,314.23,314.38,313.9,313.93,11552
1786010400,314.0,314.09,313.87,313.92,11039
1786011300,313.99,314.0,313.7,313.82,7676
1786012200,313.85,313.99,313.65,313.79,4878
1786013100,313.73,313.85,313.57,313.77,8947
1786014000,313.83,314.77,313.72,314.62,56503
1786014900,314.62,314.7,314.14,314.3,28578
1786015800,314.3,314.4,313.7,313.84,34784
1786016700,313.85,314.11,313.75,313.8,25798
1786017600,313.84,313.9,313.6,313.87,33155
1786018500,313.86,314.51,313.68,314.34,45061
1786019400,314.36,314.44,313.75,313.96,27314
1786020300,313.97,314.04,313.73,313.82,34297
1786021200,313.94,314.1,313.52,313.54,40976
1786022100,313.59,314.95,313.48,314.34,89495
1786023000,314.34,316.13,313.49,314.74,3459322
1786023900,314.74,316.29,314.56,314.77,2397744
1786024800,314.8,315.19,312.7,313.32,1806044
1786025700,313.32,313.45,312.12,312.84,2135503
1786026600,312.8,313.29,311.78,312.43,1482509
1786027500,312.43,313.64,312.25,313.34,1349281
1786028400,313.36,313.38,312.0,312.15,1116682
1786029300,312.22,312.27,309.66,310.1,1790164
1786030200,310.11,310.41,309.79,310.07,1083521
1786031100,310.09,310.25,309.23,309.54,957462
1786032000,309.55,310.08,309.25,309.98,869253
1786032900,309.98,311.26,309.8,311.16,864304
1786033800,311.16,311.67,311.12,311.36,707467
1786034700,311.37,311.77,311.28,311.66,583944
1786035600,311.65,311.76,310.71,310.9,1752220
1786036500,310.89,311.25,310.88,311.2,700830
1786037400,311.21,311.57,311.18,311.57,516665
1786038300,311.58,312.18,311.45,312.16,615338
1786039200,312.18,312.26,311.98,311.99,631070
1786040100,311.99,312.42,311.8,312.24,686887
1786041000,312.25,312.47,311.88,311.99,527454
1786041900,311.98,312.34,311.92,312.28,483062
1786042800,312.27,312.5,312.09,312.42,603981
1786043700,312.41,312.82,312.15,312.58,1413618
1786044600,312.59,312.93,312.4,312.8,1168989
1786045500,312.81,312.94,311.26,312.49,2638767
1786046400,312.51,312.96,311.91,312.65,1921272
1786047300,312.7,312.75,312.06,312.38,17285
1786048200,312.23,312.41,312.0,312.0,29488
1786049100,311.93,312.15,311.65,311.7,14507
1786050000,311.74,311.94,311.7,311.83,6069
1786050900,311.8,312.0,311.74,311.83,3442
1786051800,311.8,311.94,311.76,311.9,5241
1786052700,311.83,311.98,311.81,311.98,4763
1786053600,311.95,312.26,311.9,312.26,559416
1786054500,312.27,312.27,312.0,312.0,6599
1786055400,312.0,312.02,311.81,311.94,4962
1786056300,312.0,312.05,311.91,311.95,7025
1786057200,312.0,312.25,312.0,312.2,10086
1786058100,312.2,312.47,312.2,312.45,7988
1786059000,312.45,312.5,312.29,312.5,6099
1786059900,312.45,312.7,312.28,312.56,18306
1786089600,312.55,313.0,311.2,311.2,44056
1786090500,311.14,311.14,310.7,310.75,27697
1786091400,310.79,311.13,310.61,311.1,15253
1786092300,311.22,311.5,311.03,311.3,7617
1786093200,311.29,311.38,311.11,311.32,2671
1786094100,311.35,311.75,311.33,311.44,4313
1786095000,311.64,311.75,311.43,311.69,2083
1786095900,311.6,311.99,311.6,311.92,6861
1786096800,311.96,312.1,311.86,311.89,7019
1786097700,311.89,311.89,311.67,311.72,6395
1786098600,311.68,311.8,311.68,311.77,2552
1786099500,311.86,311.86,311.71,311.74,1413
1786100400,311.74,311.98,311.46,311.5,23672
1786101300,311.5,311.77,311.5,311.71,9576
1786102200,311.71,312.0,311.6,311.81,15424
1786103100,311.91,312.3,311.85,312.19,13365
1786104000,312.14,312.36,312.0,312.19,20421
1786104900,312.36,312.36,311.97,312.21,15272
1786105800,312.25,313.2,311.9,312.63,78238
1786106700,312.51,312.9,312.03,312.38,48753
1786107600,312.37,312.5,311.51,311.51,58878
1786108500,311.51,312.2,311.31,311.45,69214
1786109400,311.45,313.81,310.74,311.78,2756171
1786110300,311.77,312.18,311.03,311.68,1410349
1786111200,311.68,312.59,311.65,312.14,1169684
1786112100,312.14,314.13,311.75,314.08,1384900
1786113000,314.09,314.81,313.92,314.28,1200787
1786113900,314.25,314.38,313.65,314.32,1395421
1786114800,314.31,314.35,313.55,313.94,543401
1786115700,313.94,313.94,313.0,313.36,822048
1786116600,313.36,313.42,312.42,312.6,866108
1786117500,312.6,312.6,312.02,312.15,1001283
1786118400,312.14,312.43,311.55,311.82,803160
1786119300,311.82,311.98,311.54,311.69,588095
1786120200,311.69,312.26,311.61,312.18,571595
1786121100,312.18,312.49,312.11,312.21,499089
1786122000,312.23,312.56,312.18,312.47,542059
1786122900,312.47,312.9,312.3,312.74,560751
1786123800,312.74,313.07,312.59,312.99,508356
1786124700,313.0,313.25,312.91,312.98,624525
1786125600,312.99,313.06,312.28,312.38,668426
1786126500,312.37,312.4,311.82,311.92,565047
1786127400,311.91,312.06,311.68,311.89,503824
1786128300,311.9,312.49,311.83,312.43,486579
1786129200,312.45,312.91,312.23,312.86,689083
1786130100,312.85,313.39,312.84,313.28,862393
1786131000,313.28,313.33,313.0,313.26,995165
1786131900,313.25,314.18,312.93,313.3,3330414
1786132800,313.24,313.5,312.97,313.24,256086
1786133700,313.22,313.34,313.01,313.02,9779
1786134600,313.01,313.33,312.89,313.1,21706
1786135500,313.13,313.13,312.68,313.08,17830
1786136400,313.19,313.2,312.97,313.01,5192
1786137300,313.13,313.19,312.99,313.19,4770
1786138200,313.1,313.19,313.05,313.1,50315
1786139100,313.1,313.2,313.01,313.2,4567
1786140000,313.15,313.15,313.05,313.09,3753
1786140900,313.07,313.18,313.05,313.09,4715
1786141800,313.08,313.2,313.05,313.2,5484
1786142700,313.22,313.26,313.09,313.25,4492
1786143600,313.25,313.25,313.07,313.15,1862
1786144500,313.15,313.27,313.14,313.27,2446
1786145400,313.24,313.3,313.07,313.07,3386
1786146300,313.07,313.25,313.05,313.15,5516
1786348800,313.0,313.79,312.87,312.88,51842
1786349700,312.85,313.26,312.85,313.26,13979
1786350600,313.27,313.27,313.0,313.13,5495
1786351500,313.13,313.22,313.12,313.18,2255
1786352400,313.25,313.58,313.25,313.55,14663
1786353300,313.53,313.64,313.53,313.55,3342
1786354200,313.52,313.6,313.45,313.6,4124
1786355100,313.6,313.64,313.45,313.64,2934
1786356000,313.58,313.75,313.58,313.71,4112
1786356900,313.68,313.68,313.62,313.66,2078
1786357800,313.66,313.67,308.0,308.71,192502
1786358700,308.6,309.69,308.12,309.67,86356
1786359600,309.67,309.71,308.82,309.0,108057
1786360500,309.05,309.7,308.65,309.41,64946
1786361400,309.5,310.01,309.21,310.01,118749
1786362300,310.01,310.79,309.6,309.8,80715
1786363200,309.73,309.9,309.51,309.82,56600
1786364100,309.82,310.2,309.6,309.62,60120
1786365000,309.62,309.7,309.21,309.35,85749
1786365900,309.28,309.5,309.0,309.03,1542840
1786366800,309.05,309.25,308.9,309.05,79050
1786367700,309.1,309.3,305.25,306.65,391987
1786368600,306.83,307.49,304.61,305.87,5273683
1786369500,305.85,307.49,305.66,307.05,2585600
1786370400,307.01,307.42,305.95,306.53,1895263
1786371300,306.51,307.46,306.29,306.89,1467251
1786372200,306.9,307.2,306.46,306.75,976953
1786373100,306.75,307.21,306.23,307.12,1140655
1786374000,307.12,307.14,306.39,306.39,893412
1786374900,306.4,306.87,306.28,306.56,661641
1786375800,306.52,306.79,306.32,306.55,712704
1786376700,306.55,307.23,306.51,307.17,655551
1786377600,307.15,307.25,305.39,305.55,1588621
1786378500,305.55,305.99,305.05,305.54,1193043
1786379400,305.54,305.76,305.17,305.64,914376
1786380300,305.64,306.29,305.61,306.27,710320
1786381200,306.27,306.63,306.22,306.45,737372
1786382100,306.46,306.79,306.25,306.47,611797
1786383000,306.47,306.85,306.35,306.71,506278
1786383900,306.71,306.79,306.0,306.73,951367
1786384800,306.73,306.99,306.56,306.63,567402
1786385700,306.62,306.78,306.52,306.71,529673
1786386600,306.72,306.97,306.6,306.83,684594
1786387500,306.83,307.26,306.71,307.04,621364
1786388400,307.05,307.46,307.04,307.44,847620
1786389300,307.44,307.67,307.2,307.23,989725
1786390200,307.22,307.44,306.98,307.26,1088123
1786391100,307.25,308.26,306.87,308.25,3424243
1786392000,308.26,308.29,307.0,307.56,1149843
1786392900,307.5,307.56,307.35,307.4,19990
1786393800,307.4,308.26,307.38,307.47,42138
1786394700,307.46,307.47,307.32,307.45,9360
1786395600,307.39,307.54,307.35,307.54,11571
1786396500,307.54,307.8,307.5,307.79,22377
1786397400,307.68,307.8,307.67,307.7,7024
1786398300,307.73,307.8,307.7,307.75,7652
1786399200,307.78,308.0,307.75,307.79,13760
1786400100,307.82,307.9,307.67,307.77,9799
1786401000,307.75,307.75,307.6,307.7,3307
1786401900,307.7,307.8,307.67,307.7,2298
1786402800,307.7,307.74,307.66,307.67,2626
1786403700,307.66,307.7,307.59,307.65,2811
1786404600,307.62,307.66,307.52,307.56,4535
1786405500,307.59,307.64,307.53,307.55,9461
1786435200,308.08,309.12,308.0,308.11,53014
1786436100,308.14,308.65,308.14,308.65,5308
1786437000,308.54,308.65,308.54,308.65,5645
1786437900,308.69,308.69,308.6,308.67,1131
1786438800,308.66,308.86,308.61,308.78,3276
1786439700,308.89,308.99,308.68,308.7,2976
1786440600,308.75,308.88,308.7,308.79,3674
1786441500,308.9,309.0,308.8,308.9,3328
1786442400,308.97,309.14,308.72,309.14,8376
1786443300,309.1,309.17,309.0,309.06,6549
1786444200,309.07,309.15,309.02,309.07,1366
1786445100,309.1,309.1,308.9,308.9,7778
1786446000,308.88,309.6,308.82,309.25,56391
1786446900,309.25,309.35,308.82,309.13,13248
1786447800,309.1,309.15,308.86,309.08,18453
1786448700,309.16,309.17,308.92,309.04,10286
1786449600,309.15,309.2,308.82,309.0,27455
1786450500,309.0,309.13,308.36,308.8,29936
1786451400,308.7,309.1,308.5,308.54,28587
1786452300,308.52,308.65,308.23,308.23,20324
1786453200,308.28,308.38,307.77,307.79,2373897
1786454100,307.77,308.79,307.05,307.54,93707
1786455000,307.75,309.97,306.25,306.46,2296606
1786455900,306.46,306.62,305.67,306.29,1299677
1786456800,306.3,306.69,306.03,306.36,916470
1786457700,306.38,306.69,305.89,306.19,777780
1786458600,306.19,306.94,306.12,306.67,673890
1786459500,306.67,306.94,306.51,306.59,534251
1786460400,306.6,306.69,306.05,306.21,550410
1786461300,306.22,306.77,306.18,306.7,773697
1786462200,306.7,307.36,306.49,307.24,754097
1786463100,307.23,307.61,307.0,307.25,590941
1786464000,307.23,307.37,306.67,306.81,687753
1786464900,306.81,307.13,306.45,306.56,624346
1786465800,306.56,306.59,305.8,305.85,773927
1786466700,305.85,306.37,305.7,306.24,626789
1786467600,306.23,306.31,305.96,306.0,496764
1786468500,306.0,306.3,305.98,306.19,420657
1786469400,306.18,306.52,306.15,306.4,553460
1786470300,306.4,306.5,305.76,306.02,744775
1786471200,306.02,306.02,304.79,304.96,1133126
1786472100,304.96,305.0,302.79,303.3,1740179
1786473000,303.28,303.78,302.97,303.46,1354578
1786473900,303.48,304.59,303.12,304.35,846401
1786474800,304.35,304.8,304.0,304.75,845394
1786475700,304.74,305.2,304.74,305.16,919659
1786476600,305.16,305.3,304.38,304.62,1206586
1786477500,304.62,305.09,303.75,304.9,3511698
1786478400,304.91,304.95,304.56,304.88,761614
1786479300,304.89,305.1,304.83,305.07,25349
1786480200,305.01,305.08,304.97,305.05,12518
1786481100,305.04,305.07,304.6,304.95,13376
1786482000,305.0,305.08,304.97,305.05,8236
1786482900,305.05,305.06,304.84,304.86,8318
1786483800,304.9,305.08,304.89,305.0,7594
1786484700,305.04,305.04,304.92,304.92,4309
1786485600,304.99,305.0,304.91,305.0,5498
1786486500,304.95,304.99,304.91,304.98,2615
1786487400,304.99,305.0,304.96,305.0,5810
1786488300,305.0,305.08,304.93,305.06,4433
1786489200,305.01,305.08,304.91,305.04,34426
1786490100,305.01,305.04,305.0,305.0,3027
1786491000,305.04,305.05,305.0,305.0,6713
1786491900,305.01,305.1,304.93,305.07,16103
1786521600,305.21,305.21,304.48,304.5,49496
1786522500,304.45,304.56,304.27,304.5,7700
1786523400,304.4,304.51,304.32,304.43,4005
1786524300,304.44,304.54,304.28,304.48,3773
1786525200,304.52,304.64,304.4,304.42,7242
1786526100,304.42,304.99,304.42,304.78,11571
1786527000,304.74,304.99,304.68,304.86,8405
1786527900,304.85,304.86,304.65,304.78,4339
1786528800,304.73,304.99,304.73,304.99,3705
1786529700,305.0,305.29,304.97,304.97,5152
1786530600,304.99,305.04,304.8,304.8,4232
1786531500,304.82,304.89,304.43,304.63,8027
1786532400,304.57,305.0,304.43,304.9,19563
1786533300,304.73,304.88,304.65,304.87,5621
1786534200,304.7,304.85,304.69,304.8,28326
1786535100,304.76,304.78,304.28,304.73,47979
1786536000,304.71,305.0,304.5,304.74,35605
1786536900,304.7,304.75,304.42,304.75,30612
1786537800,305.0,305.0,303.8,303.91,113405
1786538700,303.91,304.18,303.8,303.97,505561
1786539600,304.0,304.35,303.93,304.17,47797
1786540500,304.17,305.23,303.03,305.0,136467
1786541400,305.1,305.66,302.18,303.37,2416829
1786542300,303.38,303.64,302.58,303.36,1401469
1786543200,303.38,304.32,302.26,302.48,1723325
1786544100,302.48,302.8,302.3,302.35,1079382
1786545000,302.35,302.95,302.31,302.94,1109548
1786545900,302.94,303.19,302.06,302.43,1392673
1786546800,302.43,302.83,301.57,301.71,1074751
1786547700,301.68,301.75,301.03,301.08,1272179
1786548600,301.09,301.29,300.57,300.85,1185582
1786549500,300.83,301.25,300.62,301.17,770578
1786550400,301.19,301.82,301.0,301.77,950512
1786551300,301.77,301.81,301.23,301.51,665645
1786552200,301.51,301.91,301.41,301.9,636027
1786553100,301.9,302.24,301.62,302.17,731290
1786554000,302.17,302.51,302.04,302.44,579747
1786554900,302.43,302.5,302.06,302.17,638542
1786555800,302.17,302.3,301.74,301.79,711558
1786556700,301.79,301.8,301.27,301.5,888012
1786557600,301.51,301.79,301.5,301.57,719276
1786558500,301.56,301.58,301.06,301.12,795018
1786559400,301.12,301.54,301.04,301.43,1359585
1786560300,301.43,302.04,301.34,301.41,1367639
1786561200,301.42,301.59,301.19,301.27,938495
1786562100,301.27,301.71,301.17,301.68,988916
1786563000,301.67,302.04,301.0,301.6,1817043
1786563900,301.6,302.25,301.15,302.22,3669894
1786564800,302.25,302.5,301.76,301.99,207666
1786565700,301.95,302.09,301.68,302.03,27131
1786566600,302.07,302.25,302.0,302.05,45249
1786567500,302.13,302.25,301.68,301.96,18962
1786568400,302.0,302.1,301.97,302.01,1490056
1786569300,302.05,302.22,302.02,302.17,23809
1786570200,302.15,302.25,302.05,302.07,20281
1786571100,302.04,302.05,301.95,302.0,11407
1786572000,301.95,302.0,301.85,301.96,8738
1786572900,301.95,301.95,301.75,301.87,5143
1786573800,301.85,301.87,301.58,301.7,11392
1786574700,301.68,301.7,301.66,301.7,8730
1786575600,301.7,301.75,301.58,301.58,6489
1786576500,301.6,301.75,301.5,301.51,12433
1786577400,301.51,301.6,301.41,301.55,10151
1786578300,301.55,301.64,301.3,301.3,20196
