ticker,timestamp,open,high,low,close,volume
NVDA,1789138800,219.45,220.28,219.36,219.78,2143071
NVDA,1789139700,219.8,220.58,219.78,220.18,2355289
NVDA,1789140600,220.18,220.3,219.42,219.57,2853832
NVDA,1789141500,219.56,219.84,219.5,219.69,1477552
NVDA,1789142400,219.68,219.97,219.55,219.58,1514693
NVDA,1789143300,219.58,219.59,219.09,219.16,1699220
NVDA,1789144200,219.16,219.22,218.65,219.12,2126505
NVDA,1789145100,219.12,219.25,218.96,219.1,1310507
NVDA,1789146000,219.11,219.36,218.9,218.99,1894364
NVDA,1789146900,218.99,219.43,218.94,219.25,1297301
NVDA,1789147800,219.26,219.41,219.0,219.29,1232644
NVDA,1789148700,219.3,219.4,219.08,219.15,948180
NVDA,1789149600,219.14,219.25,219.03,219.2,799612
NVDA,1789150500,219.19,219.56,219.08,219.51,1325062
NVDA,1789151400,219.5,220.01,219.49,219.65,2280724
NVDA,1789152300,219.66,219.67,219.24,219.35,1335115
NVDA,1789153200,219.34,219.44,218.81,219.11,1966911
NVDA,1789154100,219.1,219.23,218.36,218.41,2007102
NVDA,1789155000,218.42,218.84,218.23,218.77,2840155
NVDA,1789155900,218.76,218.85,218.15,218.19,5018020
NVDA,1789156800,218.29,220.0,218.05,218.36,620727
NVDA,1789157700,218.31,218.4,218.3,218.37,54247
NVDA,1789158600,218.35,218.41,218.31,218.37,60537
NVDA,1789159500,218.38,218.4,218.35,218.38,1083051
NVDA,1789160400,218.36,218.4,218.3,218.34,24146
NVDA,1789161300,218.34,218.38,218.33,218.37,14455
NVDA,1789162200,218.36,218.38,218.36,218.38,15967
NVDA,1789163100,218.36,218.38,218.35,218.38,19828
NVDA,1789164000,218.36,218.38,218.34,218.36,30168
NVDA,1789164900,218.36,218.37,218.32,218.35,17192
NVDA,1789165800,218.33,218.35,218.12,218.19,70327
NVDA,1789166700,218.16,218.23,218.16,218.22,20147
NVDA,1789167600,218.23,218.28,218.21,218.25,12387
NVDA,1789168500,218.26,218.29,218.25,218.26,25050
NVDA,1789169400,218.27,218.29,218.25,218.26,29542
NVDA,1789170300,218.26,218.27,218.17,218.26,70144
NVDA,1789372800,213.07,215.04,213.07,213.71,633982
NVDA,1789373700,213.7,213.71,212.83,212.83,179353
NVDA,1789374600,212.89,213.08,212.8,212.89,87315
NVDA,1789375500,212.91,212.92,211.9,212.01,301958
NVDA,1789376400,211.99,212.24,211.25,211.48,161012
NVDA,1789377300,211.48,211.7,211.0,211.45,233879
NVDA,1789378200,211.5,211.97,211.46,211.76,91263
NVDA,1789379100,211.9,211.99,211.75,211.8,80195
NVDA,1789380000,211.94,211.96,211.54,211.77,109319
NVDA,1789380900,211.72,212.17,211.59,211.98,119710
NVDA,1789381800,211.98,212.24,211.87,212.1,81895
NVDA,1789382700,212.03,212.35,211.54,212.31,244534
NVDA,1789383600,212.3,212.45,212.05,212.17,913853
NVDA,1789384500,212.18,213.25,211.93,213.25,591974
NVDA,1789385400,213.28,213.35,213.0,213.15,457567
NVDA,1789386300,213.1,213.37,212.8,212.97,353843
NVDA,1789387200,212.87,213.05,212.54,212.8,398727
NVDA,1789388100,212.82,217.75,212.71,212.82,5145131
NVDA,1789389000,212.82,212.94,212.18,212.71,465096
NVDA,1789389900,212.72,212.79,212.0,212.05,302966
NVDA,1789390800,212.08,212.29,211.74,212.19,466526
NVDA,1789391700,212.16,212.6,211.1,211.22,610683
NVDA,1789392600,211.24,211.5,208.93,209.86,16588393
NVDA,1789393500,209.86,211.56,209.85,210.79,9101758
NVDA,1789394400,210.79,211.7,210.45,211.42,5888101
NVDA,1789395300,211.43,211.53,210.07,210.46,4588958
NVDA,1789396200,210.45,211.02,210.25,210.52,3663259
NVDA,1789397100,210.51,210.87,210.3,210.48,2736399
NVDA,1789398000,210.46,211.28,210.28,210.74,2917529
NVDA,1789398900,210.73,211.6,210.72,211.46,3052976
NVDA,1789399800,211.45,212.2,211.2,212.05,4059631
NVDA,1789400700,212.06,212.33,211.67,212.19,2631106
NVDA,1789401600,212.18,212.28,211.65,211.69,2150342
NVDA,1789402500,211.69,212.23,211.68,211.78,2042954
NVDA,1789403400,211.77,211.86,211.51,211.85,1542798
NVDA,1789404300,211.85,212.39,211.7,212.1,2107258
NVDA,1789405200,212.11,212.38,212.06,212.07,1433250
NVDA,1789406100,212.07,212.59,211.96,212.58,1777922
NVDA,1789407000,212.59,212.61,212.17,212.38,1495231
NVDA,1789407900,212.37,212.77,212.37,212.41,1766028
NVDA,1789408800,212.42,212.63,212.2,212.46,3305272
NVDA,1789409700,212.46,212.5,212.03,212.09,1513833
NVDA,1789410600,212.11,212.45,212.07,212.4,1540499
NVDA,1789411500,212.4,212.58,212.23,212.56,1462504
NVDA,1789412400,212.57,212.62,212.19,212.28,2786749
NVDA,1789413300,212.27,212.36,212.1,212.1,3708529
NVDA,1789414200,212.1,212.2,211.68,212.07,3409438
NVDA,1789415100,212.07,212.4,210.79,210.89,10202268
NVDA,1789416000,211.0,211.19,210.27,211.07,1391237
NVDA,1789416900,211.08,211.53,210.9,211.48,365824
NVDA,1789417800,211.51,212.35,210.96,212.35,452080
NVDA,1789418700,212.36,212.77,212.21,212.4,261948
NVDA,1789419600,212.32,212.39,212.12,212.19,69868
NVDA,1789420500,212.19,212.47,212.18,212.3,45740
NVDA,1789421400,212.34,212.35,212.18,212.2,30060
NVDA,1789422300,212.23,212.54,212.21,212.5,52920
NVDA,1789423200,212.54,212.58,212.36,212.48,56470
NVDA,1789424100,212.5,212.66,212.34,212.4,45812
NVDA,1789425000,212.35,212.4,212.18,212.21,54531
NVDA,1789425900,212.23,212.4,212.2,212.38,32845
NVDA,1789426800,212.28,212.4,212.2,212.35,25891
NVDA,1789427700,212.39,212.39,212.25,212.25,37296
NVDA,1789428600,212.25,212.28,212.11,212.18,47875
NVDA,1789429500,212.15,212.15,212.01,212.04,77740
NVDA,1789459200,212.0,212.57,210.99,211.23,366457
NVDA,1789460100,211.2,211.6,211.2,211.35,57062
NVDA,1789461000,211.34,211.35,211.2,211.33,24403
NVDA,1789461900,211.31,211.45,211.25,211.35,24826
NVDA,1789462800,211.37,211.55,211.25,211.48,33210
NVDA,1789463700,211.49,211.75,211.27,211.75,23353
NVDA,1789464600,211.74,211.89,211.55,211.8,21630
NVDA,1789465500,211.82,212.29,211.82,212.14,78046
NVDA,1789466400,212.19,212.4,212.18,212.27,27607
NVDA,1789467300,212.25,212.41,212.09,212.32,29085
NVDA,1789468200,212.37,212.47,212.26,212.4,37908
NVDA,1789469100,212.31,212.41,212.23,212.36,18442
NVDA,1789470000,212.36,212.62,212.35,212.51,181366
NVDA,1789470900,212.52,212.52,212.15,212.25,88746
NVDA,1789471800,212.27,212.28,212.01,212.22,70918
NVDA,1789472700,212.21,212.38,212.17,212.31,1905227
NVDA,1789473600,212.28,212.48,212.04,212.46,133283
NVDA,1789474500,212.49,212.75,212.23,212.25,222405
NVDA,1789475400,212.23,212.34,211.98,212.28,119457
NVDA,1789476300,212.32,212.95,212.32,212.55,230327
NVDA,1789477200,212.55,212.84,212.48,212.8,198572
NVDA,1789478100,212.78,213.49,212.27,213.49,468778
NVDA,1789479000,213.38,213.88,212.56,213.32,8776602
NVDA,1789479900,213.31,213.94,212.99,213.26,4741945
NVDA,1789480800,213.22,213.3,212.41,212.64,4650211
NVDA,1789481700,212.64,212.9,211.96,212.74,3187272
NVDA,1789482600,212.74,213.06,212.52,212.71,2720517
NVDA,1789483500,212.71,212.96,211.63,212.03,3083759
NVDA,1789484400,212.03,212.59,212.01,212.23,2032587
NVDA,1789485300,212.22,212.38,211.98,212.26,2525245
NVDA,1789486200,212.25,212.47,211.99,212.28,1595092
NVDA,1789487100,212.28,212.45,211.93,212.18,1829303
NVDA,1789488000,212.18,212.35,211.84,211.84,1560728
NVDA,1789488900,211.85,212.17,211.81,211.97,1587843
NVDA,1789489800,211.96,212.2,211.71,212.08,1390400
NVDA,1789490700,212.07,212.16,211.7,211.77,1373816
NVDA,1789491600,211.78,211.8,211.27,211.43,1923165
NVDA,1789492500,211.43,211.74,211.16,211.33,1618006
NVDA,1789493400,211.34,211.79,211.33,211.56,1425173
NVDA,1789494300,211.56,211.98,211.47,211.96,1561926
NVDA,1789495200,211.96,212.11,211.67,211.7,1689077
NVDA,1789496100,211.71,212.2,211.56,212.1,1316040
NVDA,1789497000,212.1,212.35,211.93,212.02,1492922
NVDA,1789497900,212.02,212.15,211.91,212.11,1293593
NVDA,1789498800,212.11,212.19,211.88,212.01,1239634
NVDA,1789499700,212.02,212.15,211.89,212.14,1309795
NVDA,1789500600,212.11,212.17,211.75,211.94,1677847
NVDA,1789501500,211.94,212.3,211.83,212.17,4746314
NVDA,1789502400,212.17,212.42,212.11,212.4,1280237
NVDA,1789503300,212.38,212.42,212.35,212.37,83345
NVDA,1789504200,212.39,212.65,212.37,212.64,82317
NVDA,1789505100,212.62,212.68,212.58,212.6,48009
NVDA,1789506000,212.58,212.6,212.42,212.5,40628
NVDA,1789506900,212.51,212.53,212.35,212.35,32748
NVDA,1789507800,212.37,212.37,212.24,212.25,2151054
NVDA,1789508700,212.22,212.38,212.17,212.34,29954
NVDA,1789509600,212.38,212.49,212.26,212.3,54499
NVDA,1789510500,212.3,212.64,212.3,212.6,71569
NVDA,1789511400,212.59,212.67,212.55,212.61,30395
NVDA,1789512300,212.58,212.61,212.43,212.43,57911
NVDA,1789513200,212.45,212.48,212.3,212.42,33078
NVDA,1789514100,212.41,212.45,212.17,212.23,51276
NVDA,1789515000,212.26,212.44,212.19,212.42,27260
NVDA,1789515900,212.43,212.46,212.32,212.39,37827
MSFT,1788940800,494.75,495.0,493.76,494.15,17340
MSFT,1788941700,494.08,494.64,494.0,494.1,2820
MSFT,1788942600,494.4,494.5,493.95,494.0,1898
MSFT,1788943500,493.95,494.15,493.95,494.15,336
MSFT,1788944400,494.02,494.53,494.02,494.27,5417
MSFT,1788945300,494.38,494.38,494.12,494.18,7310
MSFT,1788946200,494.18,494.43,494.04,494.43,2169
MSFT,1788947100,494.28,494.46,493.7,493.73,6602
MSFT,1788948000,493.7,494.44,493.7,494.1,3419
MSFT,1788948900,494.01,494.41,494.0,494.0,964
MSFT,1788949800,494.05,494.09,493.72,493.75,2881
MSFT,1788950700,493.7,493.98,493.23,493.5,3109
MSFT,1788951600,493.75,494.33,493.25,494.29,3988
MSFT,1788952500,494.0,494.49,493.66,494.2,6263
MSFT,1788953400,494.44,494.44,493.72,493.72,4698
MSFT,1788954300,493.7,494.5,493.59,493.9,5721
MSFT,1788955200,493.8,494.32,493.0,493.0,9142
MSFT,1788956100,493.0,493.53,493.0,493.13,4513
MSFT,1788957000,493.09,493.77,493.09,493.59,4977
MSFT,1788957900,493.74,494.38,493.57,493.8,8723
MSFT,1788958800,493.91,494.55,493.69,494.53,9817
MSFT,1788959700,494.4,494.52,492.21,492.21,28981
MSFT,1788960600,493.07,494.3,491.14,492.68,908129
MSFT,1788961500,492.59,494.39,491.5,491.65,471812
MSFT,1788962400,491.66,492.4,490.52,490.89,469790
MSFT,1788963300,490.85,492.26,489.8,492.13,556302
MSFT,1788964200,492.16,493.69,491.45,493.11,471217
MSFT,1788965100,493.08,493.71,492.89,493.43,346692
MSFT,1788966000,493.5,493.8,491.59,491.75,321902
MSFT,1788966900,491.8,492.39,491.54,492.14,262462
MSFT,1788967800,492.14,493.14,491.45,491.8,324097
MSFT,1788968700,491.81,492.27,491.23,492.09,234711
MSFT,1788969600,492.08,492.37,491.42,491.55,183326
MSFT,1788970500,491.54,491.66,491.1,491.52,214575
MSFT,1788971400,491.5,492.13,491.38,492.11,151967
MSFT,1788972300,492.11,493.42,492.07,493.22,190045
MSFT,1788973200,493.25,493.57,492.46,492.81,221197
MSFT,1788974100,492.77,493.17,492.7,493.11,194790
MSFT,1788975000,493.11,493.38,492.5,493.04,241621
MSFT,1788975900,493.07,493.34,492.65,493.07,223024
MSFT,1788976800,493.07,493.27,492.09,492.12,225669
MSFT,1788977700,492.12,492.59,491.9,492.46,220159
MSFT,1788978600,492.46,492.61,491.78,492.25,176040
MSFT,1788979500,492.25,492.42,491.73,491.96,172564
MSFT,1788980400,491.97,492.07,491.36,491.39,235772
MSFT,1788981300,491.42,491.99,491.11,491.71,418365
MSFT,1788982200,491.75,491.87,491.17,491.39,452677
MSFT,1788983100,491.37,493.02,490.89,491.77,1309142
MSFT,1788984000,491.65,492.01,491.0,492.0,166498
MSFT,1788984900,492.0,492.09,491.43,491.65,10740
MSFT,1788985800,491.69,492.08,491.69,491.94,2773
MSFT,1788986700,492.03,492.1,491.71,492.1,24513
MSFT,1788987600,492.14,492.19,491.92,492.0,2375
MSFT,1788988500,492.0,492.15,492.0,492.0,1353
MSFT,1788989400,492.0,492.02,492.0,492.0,380
MSFT,1788990300,492.0,492.0,492.0,492.0,550
MSFT,1788991200,492.08,492.34,492.0,492.07,1912
MSFT,1788992100,492.01,492.17,492.01,492.17,722
MSFT,1788993000,492.12,492.19,492.0,492.0,588
MSFT,1788993900,492.15,492.21,492.0,492.0,1215
MSFT,1788994800,492.18,492.24,492.18,492.24,2638
MSFT,1788995700,492.24,492.25,492.17,492.17,1060
MSFT,1788996600,492.43,492.43,492.17,492.22,1554
MSFT,1788997500,492.21,492.67,492.09,492.6,2655
MSFT,1789027200,491.92,492.8,491.51,492.41,17146
MSFT,1789028100,492.43,492.79,492.37,492.62,3525
MSFT,1789029000,492.67,492.67,492.0,492.52,4496
MSFT,1789029900,492.51,492.6,491.84,492.02,4009
MSFT,1789030800,492.16,492.4,492.08,492.11,2521
MSFT,1789031700,492.35,492.35,491.97,491.97,730
MSFT,1789032600,491.87,491.87,491.53,491.68,1753
MSFT,1789033500,491.66,491.9,491.63,491.9,1410
MSFT,1789034400,491.51,491.65,491.51,491.65,314
MSFT,1789035300,491.63,491.67,491.55,491.55,1902
MSFT,1789036200,491.55,491.7,491.55,491.55,1133
MSFT,1789037100,491.7,491.7,491.03,491.06,1595
MSFT,1789038000,491.36,491.98,491.11,491.4,5656
MSFT,1789038900,491.59,491.74,491.3,491.54,6549
MSFT,1789039800,491.32,491.6,491.3,491.3,4145
MSFT,1789040700,491.48,491.6,490.76,491.0,18053
MSFT,1789041600,490.89,490.97,490.5,490.52,4670
MSFT,1789042500,490.51,490.8,490.32,490.57,9168
MSFT,1789043400,490.32,490.4,488.16,488.16,40303
MSFT,1789044300,488.25,489.05,487.91,488.0,28147
MSFT,1789045200,488.21,489.07,488.17,488.83,11390
MSFT,1789046100,489.0,490.1,487.94,488.74,30736
MSFT,1789047000,488.32,489.7,486.0,488.67,1147620
MSFT,1789047900,488.75,491.67,488.5,489.37,621537
MSFT,1789048800,489.5,490.88,488.44,490.18,428892
MSFT,1789049700,490.15,491.19,488.96,490.88,384490
MSFT,1789050600,490.88,493.4,490.88,492.17,617042
MSFT,1789051500,492.06,492.93,491.44,492.71,391549
MSFT,1789052400,492.75,492.82,491.22,491.55,350033
MSFT,1789053300,491.49,492.5,491.31,492.33,230509
MSFT,1789054200,492.39,493.03,491.55,492.17,262020
MSFT,1789055100,492.18,492.69,491.28,491.39,241846
MSFT,1789056000,491.35,492.54,491.11,491.8,397358
MSFT,1789056900,491.8,493.18,491.74,493.02,262126
MSFT,1789057800,493.0,493.46,492.34,492.95,282015
MSFT,1789058700,492.92,494.02,492.91,493.69,762368
MSFT,1789059600,493.71,494.5,493.57,494.18,339660
MSFT,1789060500,494.18,494.52,492.62,492.63,241825
MSFT,1789061400,492.62,492.78,491.74,492.48,253133
MSFT,1789062300,492.48,492.85,492.07,492.14,184545
MSFT,1789063200,492.11,492.31,491.03,491.09,242970
MSFT,1789064100,491.03,491.49,490.33,490.87,217264
MSFT,1789065000,490.87,491.49,490.69,491.38,262004
MSFT,1789065900,491.36,491.68,490.79,490.82,222045
MSFT,1789066800,490.81,491.28,490.4,491.07,243404
MSFT,1789067700,491.08,491.18,490.12,490.27,249596
MSFT,1789068600,490.27,491.63,490.14,491.6,316759
MSFT,1789069500,491.57,492.88,491.25,492.49,961344
MSFT,1789070400,492.44,492.8,491.86,492.6,176971
MSFT,1789071300,492.49,493.0,492.01,492.45,12316
MSFT,1789072200,492.5,492.62,491.46,492.28,7186
MSFT,1789073100,492.4,492.64,492.29,492.64,12440
MSFT,1789074000,492.57,494.35,489.1,489.28,69900
MSFT,1789074900,489.18,490.69,488.51,490.0,26330
MSFT,1789075800,489.9,490.1,489.5,489.52,4250
MSFT,1789076700,489.46,489.8,489.42,489.71,1330
MSFT,1789077600,490.0,490.67,489.4,490.09,2443
MSFT,1789078500,490.14,490.64,489.91,489.91,1213
MSFT,1789079400,490.0,490.1,490.0,490.1,633
MSFT,1789080300,490.01,490.22,490.01,490.07,1305
MSFT,1789081200,490.05,490.3,490.05,490.21,1566
MSFT,1789082100,490.07,490.45,490.07,490.43,1638
MSFT,1789083000,490.4,490.45,490.01,490.3,6638
MSFT,1789083900,490.5,490.5,490.01,490.04,5151
MSFT,1789113600,491.03,492.21,490.56,491.1,35468
MSFT,1789114500,491.36,492.98,491.36,492.19,3717
MSFT,1789115400,492.6,492.72,492.2,492.49,1792
MSFT,1789116300,492.52,493.26,492.52,493.26,2850
MSFT,1789117200,493.41,493.41,492.99,492.99,2679
MSFT,1789118100,492.64,493.12,492.64,492.93,2731
MSFT,1789119000,492.99,493.19,492.9,493.19,1869
MSFT,1789119900,493.24,493.24,493.12,493.12,383
MSFT,1789120800,493.25,493.5,493.15,493.17,3641
MSFT,1789121700,493.36,493.41,493.25,493.34,2603
MSFT,1789122600,493.34,493.4,493.25,493.25,975
MSFT,1789123500,493.38,493.69,493.37,493.44,2347
MSFT,1789124400,493.48,494.88,493.44,494.84,18484
MSFT,1789125300,494.86,495.0,494.1,494.43,9601
MSFT,1789126200,494.31,494.94,494.25,494.82,4642
MSFT,1789127100,494.85,495.48,494.82,495.46,9349
MSFT,1789128000,495.46,496.37,495.15,496.0,13997
MSFT,1789128900,496.0,497.02,495.92,496.95,20247
MSFT,1789129800,497.02,497.07,494.8,495.99,24903
MSFT,1789130700,495.88,496.69,495.5,496.51,30832
MSFT,1789131600,496.7,496.99,495.81,496.55,31754
MSFT,1789132500,496.56,497.5,495.51,495.51,37559
MSFT,1789133400,495.65,498.97,493.32,495.62,1771718
MSFT,1789134300,495.62,498.6,494.88,498.48,534157
MSFT,1789135200,498.52,498.53,495.59,495.65,436599
MSFT,1789136100,495.72,496.0,494.62,495.09,338132
MSFT,1789137000,495.09,495.73,493.79,494.18,449854
MSFT,1789137900,494.23,494.38,492.58,493.1,303938
MSFT,1789138800,493.03,494.54,492.66,494.44,301074
MSFT,1789139700,494.5,496.87,494.33,496.66,571171
MSFT,1789140600,496.66,497.23,495.96,496.72,362085
MSFT,1789141500,496.6,496.79,494.27,494.56,279632
MSFT,1789142400,494.56,496.56,494.55,495.72,246730
MSFT,1789143300,495.76,496.0,495.0,495.27,226559
MSFT,1789144200,495.34,495.86,495.01,495.59,187042
MSFT,1789145100,495.59,495.76,494.15,494.19,162229
MSFT,1789146000,494.23,495.1,494.21,494.55,202728
MSFT,1789146900,494.54,495.71,494.53,495.28,141335
MSFT,1789147800,495.3,495.55,494.8,494.88,174519
MSFT,1789148700,494.9,495.4,494.65,495.24,134238
MSFT,1789149600,495.25,495.73,495.25,495.73,164459
MSFT,1789150500,495.73,496.0,495.15,495.92,199397
MSFT,1789151400,495.97,496.26,495.6,496.1,179581
MSFT,1789152300,496.11,496.73,495.82,496.62,199544
MSFT,1789153200,496.67,497.25,496.62,497.17,208449
MSFT,1789154100,497.16,497.38,496.64,497.14,300948
MSFT,1789155000,497.07,497.18,496.82,496.84,251814
MSFT,1789155900,496.82,497.5,495.54,495.58,1028607
MSFT,1789156800,495.63,495.8,494.4,495.3,214404
MSFT,1789157700,495.3,495.58,495.3,495.4,3511
MSFT,1789158600,495.45,495.6,495.31,495.33,29234
MSFT,1789159500,495.31,495.37,495.09,495.09,1915
MSFT,1789160400,495.2,495.25,494.7,495.05,1350
MSFT,1789161300,495.24,495.25,495.1,495.1,638
MSFT,1789162200,495.2,495.2,495.2,495.2,80
MSFT,1789163100,495.01,495.2,495.01,495.02,2994
MSFT,1789164000,495.02,495.34,495.02,495.2,758
MSFT,1789164900,495.33,495.48,495.1,495.1,1384
MSFT,1789165800,495.16,495.16,495.01,495.01,558
MSFT,1789167600,494.8,494.99,494.8,494.87,282
MSFT,1789168500,494.95,495.0,494.8,494.92,640
MSFT,1789169400,494.93,494.95,494.81,494.81,905
MSFT,1789170300,494.82,494.82,494.5,494.77,2406
MSFT,1789372800,492.69,494.2,492.0,492.74,73678
MSFT,1789373700,492.5,493.0,492.21,492.21,14329
MSFT,1789374600,492.49,492.93,492.0,492.48,8727
MSFT,1789375500,492.48,492.48,490.71,490.98,12762
MSFT,1789376400,490.72,491.59,490.72,491.04,12440
MSFT,1789377300,491.08,491.76,490.7,491.55,11152
MSFT,1789378200,492.0,492.29,491.81,492.16,3782
MSFT,1789379100,492.0,492.75,492.0,492.46,18097
MSFT,1789380000,492.52,492.88,492.38,492.8,3018
MSFT,1789380900,492.7,493.44,492.5,493.35,6964
MSFT,1789381800,493.25,494.5,492.99,494.43,18959
MSFT,1789382700,494.1,496.0,494.1,495.19,15239
MSFT,1789383600,495.11,497.5,495.04,496.91,58357
MSFT,1789384500,497.0,499.11,496.86,498.11,57553
MSFT,1789385400,498.43,498.96,496.64,497.0,31605
MSFT,1789386300,496.61,498.34,496.6,497.93,49190
MSFT,1789387200,497.43,499.1,496.96,498.27,50465
MSFT,1789388100,498.78,499.3,495.63,498.97,77302
MSFT,1789389000,498.96,499.0,497.65,498.5,15953
MSFT,1789389900,498.72,499.1,497.85,498.53,42630
MSFT,1789390800,498.52,498.6,497.0,497.5,77591
MSFT,1789391700,497.42,499.1,496.61,497.5,75997
MSFT,1789392600,497.06,499.8,495.34,496.46,1479844
MSFT,1789393500,496.46,501.67,496.0,501.32,1357778
MSFT,1789394400,501.32,502.42,499.8,500.77,738254
MSFT,1789395300,500.72,500.9,498.65,499.56,681992
MSFT,1789396200,499.55,500.53,498.39,499.35,652082
MSFT,1789397100,499.36,501.8,499.26,501.72,579781
MSFT,1789398000,501.78,504.08,501.1,503.26,841050
MSFT,1789398900,503.26,504.47,502.74,503.71,745325
MSFT,1789399800,503.7,505.88,502.43,505.46,865714
MSFT,1789400700,505.51,505.54,503.89,504.06,476720
MSFT,1789401600,504.08,505.39,503.93,505.04,532159
MSFT,1789402500,505.05,505.84,504.91,505.3,532453
MSFT,1789403400,505.3,507.18,505.1,507.15,630417
MSFT,1789404300,507.17,508.8,506.67,508.24,826975
MSFT,1789405200,508.19,508.39,507.5,508.09,395819
MSFT,1789406100,508.02,509.1,507.93,508.98,362453
MSFT,1789407000,508.96,509.74,508.3,509.34,435453
MSFT,1789407900,509.38,509.95,508.83,509.14,404916
MSFT,1789408800,509.14,509.7,508.3,508.46,399032
MSFT,1789409700,508.41,508.52,507.45,507.45,425291
MSFT,1789410600,507.52,507.86,506.95,507.13,352419
MSFT,1789411500,507.12,507.35,505.8,505.8,400147
MSFT,1789412400,505.8,506.81,505.61,506.44,425999
MSFT,1789413300,506.44,507.36,506.17,507.3,365625
MSFT,1789414200,507.32,507.68,506.86,506.87,549903
MSFT,1789415100,506.87,507.47,504.7,505.31,2201165
MSFT,1789416000,505.41,506.26,504.82,505.4,233511
MSFT,1789416900,505.29,505.29,504.8,504.84,7417
MSFT,1789417800,504.95,505.5,504.86,505.02,5238
MSFT,1789418700,505.19,505.19,504.7,504.7,3946
MSFT,1789419600,504.75,505.1,504.75,505.0,6023
MSFT,1789420500,505.0,505.03,504.65,504.7,3737
MSFT,1789421400,504.86,504.97,504.77,504.97,2690
MSFT,1789422300,504.9,504.96,504.81,504.83,6268
MSFT,1789423200,505.0,505.0,504.77,504.78,3705
MSFT,1789424100,504.79,504.8,504.5,504.5,3833
MSFT,1789425000,504.49,504.58,504.25,504.25,1703
MSFT,1789425900,504.3,504.55,504.0,504.25,3825
MSFT,1789426800,504.15,504.22,504.01,504.01,1139
MSFT,1789427700,504.04,504.1,503.56,504.0,5164
MSFT,1789428600,504.01,504.44,504.0,504.27,1430
MSFT,1789429500,504.26,504.26,504.01,504.15,2759
MSFT,1789459200,500.65,502.75,498.1,498.9,56945
MSFT,1789460100,498.91,499.51,498.91,499.15,3381
MSFT,1789461000,499.14,499.2,498.53,499.05,3555
MSFT,1789461900,498.9,499.18,498.56,498.56,2170
MSFT,1789462800,498.8,499.87,498.8,499.2,3238
MSFT,1789463700,499.37,499.37,499.0,499.25,2108
MSFT,1789464600,499.56,500.38,499.26,500.3,4270
MSFT,1789465500,500.26,500.69,500.05,500.58,4645
MSFT,1789466400,500.28,500.34,499.87,500.0,3606
MSFT,1789467300,500.2,500.2,499.81,500.0,1408
MSFT,1789468200,500.11,500.5,500.1,500.16,3612
MSFT,1789469100,500.23,500.94,500.1,500.7,3678
MSFT,1789470000,500.65,500.93,499.25,499.8,18346
MSFT,1789470900,499.99,500.58,499.9,500.58,12299
MSFT,1789471800,500.4,500.78,500.11,500.78,3975
MSFT,1789472700,500.77,500.99,500.15,500.31,7425
MSFT,1789473600,500.4,500.77,500.25,500.61,16391
MSFT,1789474500,500.6,500.97,500.01,500.37,6392
MSFT,1789475400,500.53,500.63,500.18,500.22,2983
MSFT,1789476300,500.31,501.27,500.31,500.5,13856
MSFT,1789477200,500.75,501.0,500.55,500.6,6967
MSFT,1789478100,500.61,502.39,500.02,500.02,30670
MSFT,1789479000,500.06,505.9,499.1,504.39,1262039
MSFT,1789479900,504.39,504.58,500.73,501.25,713077
MSFT,1789480800,501.17,501.2,498.61,499.61,712091
MSFT,1789481700,499.63,499.69,498.2,499.12,512700
MSFT,1789482600,499.04,499.58,498.53,499.05,392559
MSFT,1789483500,499.05,500.2,499.0,499.87,368902
MSFT,1789484400,499.89,502.13,499.45,501.21,488426
MSFT,1789485300,501.17,501.26,499.77,499.99,338412
MSFT,1789486200,500.01,500.08,499.05,499.71,542928
MSFT,1789487100,499.68,501.68,499.2,501.03,452092
MSFT,1789488000,501.05,501.47,499.61,499.94,251572
MSFT,1789488900,499.97,501.24,499.88,500.21,380243
MSFT,1789489800,500.21,501.42,500.1,500.47,280956
MSFT,1789490700,500.46,501.4,500.35,500.8,249179
MSFT,1789491600,500.85,501.24,499.8,499.94,212562
MSFT,1789492500,499.88,499.93,499.09,499.16,199714
MSFT,1789493400,499.17,499.7,499.0,499.42,247150
MSFT,1789494300,499.47,499.57,498.45,498.63,216047
MSFT,1789495200,498.62,498.8,497.58,498.52,335304
MSFT,1789496100,498.52,498.74,497.93,498.71,282564
MSFT,1789497000,498.63,499.0,498.29,498.53,237245
MSFT,1789497900,498.53,498.56,497.53,498.1,263675
MSFT,1789498800,498.06,498.21,497.11,497.32,300385
MSFT,1789499700,497.28,497.28,496.39,496.46,321307
MSFT,1789500600,496.48,497.07,495.59,496.2,578965
MSFT,1789501500,496.17,497.63,495.54,497.11,1607066
MSFT,1789502400,497.12,498.76,496.62,497.6,199476
MSFT,1789503300,497.37,497.8,497.12,497.5,19342
MSFT,1789504200,497.5,498.0,497.3,497.53,6079
MSFT,1789505100,497.9,497.9,497.6,497.6,871
MSFT,1789506000,497.93,497.93,497.58,497.6,897
MSFT,1789506900,497.5,497.52,497.41,497.41,1005
MSFT,1789507800,497.41,497.65,497.41,497.65,271
MSFT,1789508700,497.38,497.8,497.32,497.75,5325
MSFT,1789509600,497.8,498.42,497.71,498.0,3835
MSFT,1789510500,498.16,498.45,498.15,498.15,2213
MSFT,1789511400,498.35,498.93,498.3,498.79,2764
MSFT,1789512300,498.79,498.79,498.51,498.51,1836
